id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-6-date,is-checks-6-limit,is-checks-6-value,is-checks-7-name,is-checks-7-result,is-checks-7-limit,is-checks-7-value,is-checks-8-name,is-checks-8-result,is-checks-8-ratio,is-checks-8-limit,is-checks-8-value,is-checks-9-name,is-checks-9-result,is-checks-9-ratio,is-checks-9-limit,is-checks-9-value,is-checks-10-name,is-checks-10-result,is-checks-11-name,is-checks-11-result,is-checks-12-name,is-checks-12-result,is-checks-13-name,is-checks-13-result,is-checks-14-name,is-checks-14-result,is-checks-14-value,is-checks-14-limit,is-checks-15-name,is-checks-15-result,is-checks-15-competitions-0-id,is-checks-15-competitions-0-name,is-checks-16-result,is-checks-16-name,is-checks-16-effective,is-checks-16-multiplier,is-checks-16-pyramids-0-name,is-checks-16-pyramids-0-multiplier,is-checks-17-result,is-checks-17-name,is-checks-17-themes-0-id,is-checks-17-themes-0-multiplier,is-checks-17-themes-0-name,is-checks-17-themes-1-id,is-checks-17-themes-1-multiplier,is-checks-17-themes-1-name,is-checks-17-themes-2-id,is-checks-17-themes-2-multiplier,is-checks-17-themes-2-name,is-checks-17-themes-3-id,is-checks-17-themes-3-multiplier,is-checks-17-themes-3-name,is-checks-17-themes-4-id,is-checks-17-themes-4-multiplier,is-checks-17-themes-4-name,is-checks-17-themes-5-id,is-checks-17-themes-5-multiplier,is-checks-17-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-16-competitions-0-id,is-checks-16-competitions-0-name,is-checks-17-effective,is-checks-17-multiplier,is-checks-17-pyramids-0-name,is-checks-17-pyramids-0-multiplier,is-checks-18-result,is-checks-18-name,is-checks-18-themes-0-id,is-checks-18-themes-0-multiplier,is-checks-18-themes-0-name,is-checks-18-themes-1-id,is-checks-18-themes-1-multiplier,is-checks-18-themes-1-name,is-checks-18-themes-2-id,is-checks-18-themes-2-multiplier,is-checks-18-themes-2-name,is-checks-18-themes-3-id,is-checks-18-themes-3-multiplier,is-checks-18-themes-3-name,is-checks-18-themes-4-id,is-checks-18-themes-4-multiplier,is-checks-18-themes-4-name,is-checks-18-themes-5-id,is-checks-18-themes-5-multiplier,is-checks-18-themes-5-name
587bmGPN,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(fnd23_ecns,4), fnd23_1oscq)",,2,2026-02-02T07:24:08-05:00,,2026-02-02T07:24:08-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,23540345,20000000,442,772,0.7508,0.2278,0.3594,0.000607,1.06,0.58,2014-01-01,1003842.0,20000000.0,1479.0,1777.0,0.292,0.0097,0.8938,6.7e-05,0.01,0.06,18678979.0,20000000.0,442.0,772.0,0.7508,0.1808,0.5561,0.000482,0.45,0.91,LOW_SHARPE,FAIL,1.58,1.06,LOW_FITNESS,FAIL,1.0,0.58,LOW_ASI_JPN_SHARPE,FAIL,1,0.82,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,0.74,0.06,LOW_TURNOVER,PASS,0.01,0.7508,HIGH_TURNOVER,FAIL,0.7,0.7508,CONCENTRATED_WEIGHT,FAIL,2021-12-23,0.1,0.500004,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.31,0.23,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,0.95,1.06,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,0.205,0.2156,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.72,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58XMOlJ,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(divide(operating_income, assets),4)",,2,2026-02-02T07:22:11-05:00,,2026-02-02T07:22:12-05:00,,False,False,,,ace_tag,llm_test,confidence_0.65,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-8456283,20000000,1319,1213,0.6898,-0.0817,1.1565,-0.000237,-0.51,-0.18,2014-01-01,-9987393.0,20000000.0,1590.0,1638.0,0.3342,-0.0965,1.1211,-0.000578,-0.4,-0.74,-5489742.0,20000000.0,1319.0,1213.0,0.6898,-0.0531,0.8237,-0.000154,-0.1,-0.37,LOW_SHARPE,FAIL,1.58,-0.51,LOW_FITNESS,FAIL,1.0,-0.18,LOW_ASI_JPN_SHARPE,FAIL,1,-0.24,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.36,-0.74,LOW_TURNOVER,PASS,0.01,0.6898,HIGH_TURNOVER,PASS,0.7,0.6898,CONCENTRATED_WEIGHT,FAIL,2020-12-25,0.1,0.49989,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.15,-0.07,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.46,0.05,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0735,0.0065,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.25,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6XP8WJLL,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(divide(ts_backfill(interest_expense,8), revenue),4)",,3,2026-02-02T07:25:17-05:00,,2026-02-02T07:25:18-05:00,,False,False,,,ace_tag,llm_test,confidence_0.5,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-15709491,20000000,88,82,0.665,-0.1525,2.0719,-0.000459,-0.72,-0.34,2014-01-01,-9905133.0,20000000.0,669.0,667.0,0.2423,-0.0957,1.3068,-0.00079,-0.33,-0.52,-10446239.0,20000000.0,88.0,82.0,0.665,-0.1014,1.7461,-0.000305,-0.2,-0.52,LOW_SHARPE,FAIL,1.58,-0.72,LOW_FITNESS,FAIL,1.0,-0.34,LOW_ASI_JPN_SHARPE,FAIL,1,-0.25,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.5,-0.52,LOW_TURNOVER,PASS,0.01,0.665,HIGH_TURNOVER,PASS,0.7,0.665,CONCENTRATED_WEIGHT,FAIL,2022-07-26,0.1,0.500002,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.21,-0.84,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.65,-0.64,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.1373,-0.1284,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.5,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ak2Y0GL9,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(income, ebitda)",,1,2026-02-02T07:25:29-05:00,,2026-02-02T07:25:29-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-7149821,20000000,1470,1648,0.0591,-0.0691,0.8984,-0.002338,-0.48,-0.36,2014-01-01,-4587815.0,20000000.0,1489.0,1632.0,0.0556,-0.0443,0.9185,-0.001593,-0.2,-0.33,-5928384.0,20000000.0,1470.0,1648.0,0.0591,-0.0573,0.7564,-0.001939,-0.3,-0.44,LOW_SHARPE,FAIL,1.58,-0.48,LOW_FITNESS,FAIL,1.0,-0.36,LOW_ASI_JPN_SHARPE,FAIL,1,-0.18,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.34,-0.33,LOW_TURNOVER,PASS,0.01,0.0591,HIGH_TURNOVER,PASS,0.7,0.0591,CONCENTRATED_WEIGHT,FAIL,2022-08-10,0.1,0.377435,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.14,-0.37,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.43,-0.14,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0622,-0.0198,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.51,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le6qn1vn,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(ts_delta(operating_margin,4), divide(capex, assets))",,3,2026-02-02T07:25:29-05:00,,2026-02-02T07:25:30-05:00,,False,False,,,ace_tag,llm_test,confidence_0.54,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-6727756,20000000,1447,1693,0.6197,-0.065,1.3314,-0.00021,-0.25,-0.08,2014-01-01,-13723550.0,20000000.0,1359.0,1784.0,0.2801,-0.1326,1.6381,-0.000947,-0.43,-0.62,466890.0,20000000.0,1447.0,1693.0,0.6197,0.0045,0.7298,1.5e-05,0.0,0.02,LOW_SHARPE,FAIL,1.58,-0.25,LOW_FITNESS,FAIL,1.0,-0.08,LOW_ASI_JPN_SHARPE,FAIL,1,-0.47,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.17,-0.62,LOW_TURNOVER,PASS,0.01,0.6197,HIGH_TURNOVER,PASS,0.7,0.6197,CONCENTRATED_WEIGHT,FAIL,2016-09-14,0.1,0.499043,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.07,-0.13,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.23,-0.18,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0585,-0.045,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.01,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rK63q8jE,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(divide(sales, fnd23_1oscq),4)",,2,2026-02-02T07:25:28-05:00,,2026-02-02T07:25:29-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-3434372,20000000,1160,1160,0.7959,-0.0332,0.8215,-8.3e-05,-0.22,-0.04,2014-01-01,1006967.0,20000000.0,1441.0,1634.0,0.3193,0.0097,0.4504,6.1e-05,0.01,0.07,-3540907.0,20000000.0,1160.0,1160.0,0.7959,-0.0342,0.6942,-8.6e-05,-0.06,-0.28,LOW_SHARPE,FAIL,1.58,-0.22,LOW_FITNESS,FAIL,1.0,-0.04,LOW_ASI_JPN_SHARPE,FAIL,1,0.52,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.15,0.07,LOW_TURNOVER,PASS,0.01,0.7959,HIGH_TURNOVER,FAIL,0.7,0.7959,CONCENTRATED_WEIGHT,FAIL,2021-04-16,0.1,0.499995,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.06,-0.06,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.2,-0.0,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0299,-0.0005,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.39,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0rWRK0x,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(eps,4), assets)",,2,2026-02-02T07:25:19-05:00,,2026-02-02T07:25:20-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1682728,20000000,1313,1349,0.7286,-0.0163,1.02,-4.5e-05,-0.09,-0.01,2014-01-01,-1895771.0,20000000.0,1777.0,1557.0,0.2984,-0.0183,0.6599,-0.000123,-0.03,-0.11,515419.0,20000000.0,1313.0,1349.0,0.7286,0.005,0.8103,1.4e-05,0.0,0.03,LOW_SHARPE,FAIL,1.58,-0.09,LOW_FITNESS,FAIL,1.0,-0.01,LOW_ASI_JPN_SHARPE,FAIL,1,-0.4,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.06,-0.11,LOW_TURNOVER,PASS,0.01,0.7286,HIGH_TURNOVER,FAIL,0.7,0.7286,CONCENTRATED_WEIGHT,FAIL,2023-01-06,0.1,0.5,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.03,-0.41,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,-0.08,-0.15,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,-0.0147,-0.0267,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.34,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omwpbrjJ,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_count_nans(cashflow_op,12)",,1,2026-02-02T07:25:18-05:00,,2026-02-02T07:25:18-05:00,,False,False,,,ace_tag,llm_test,confidence_0.48,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1421189,20000000,261,3099,0.014,-0.0137,0.3102,-0.00196,-0.15,-0.05,2014-01-01,-1662096.0,20000000.0,403.0,3183.0,0.0138,-0.0161,0.3167,-0.002321,-0.06,-0.17,-219872.0,20000000.0,261.0,3099.0,0.014,-0.0021,0.1263,-0.000303,-0.01,-0.08,LOW_SHARPE,FAIL,1.58,-0.15,LOW_FITNESS,FAIL,1.0,-0.05,LOW_ASI_JPN_SHARPE,FAIL,1,0.07,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.1,-0.17,LOW_TURNOVER,PASS,0.01,0.014,HIGH_TURNOVER,PASS,0.7,0.014,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.04,-0.09,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.14,-0.01,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0123,-0.0012,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.54,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88koGlko,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(divide(inventory, sales), 4)","ts_delta(inventory/sales,4) to capture deteriorating inventory relative to sales. Two fields only. Confidence: 0.60.",2,2026-02-02T05:29:31-05:00,,2026-02-02T05:29:38-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-980710,20000000,933,1089,0.7828,-0.0095,0.6439,-2.4e-05,-0.04,-0.0,2014-01-01,5033681.0,20000000.0,1322.0,1513.0,0.3004,0.0486,0.5618,0.000324,0.11,0.27,-2239801.0,20000000.0,933.0,1089.0,0.7828,-0.0216,0.5498,-5.5e-05,-0.02,-0.1,LOW_SHARPE,FAIL,1.58,-0.04,LOW_FITNESS,FAIL,1.0,-0.0,LOW_ASI_JPN_SHARPE,FAIL,1,-0.56,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.03,0.27,LOW_TURNOVER,PASS,0.01,0.7828,HIGH_TURNOVER,FAIL,0.7,0.7828,CONCENTRATED_WEIGHT,FAIL,2014-05-27,0.1,0.500004,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.01,-0.57,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.04,0.03,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0086,0.0075,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.83,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6XP8WNlE,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(operating_income,4), liabilities)",,2,2026-02-02T07:25:28-05:00,,2026-02-02T07:25:29-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-10073987,20000000,1230,1249,0.6939,-0.0974,1.291,-0.000281,-0.48,-0.18,2014-01-01,-14481445.0,20000000.0,1524.0,1705.0,0.3271,-0.1399,1.4997,-0.000856,-0.49,-0.75,-8582005.0,20000000.0,1230.0,1249.0,0.6939,-0.0829,1.0753,-0.000239,-0.16,-0.47,LOW_SHARPE,FAIL,1.58,-0.48,LOW_FITNESS,FAIL,1.0,-0.18,LOW_ASI_JPN_SHARPE,FAIL,1,-0.52,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.34,-0.75,LOW_TURNOVER,PASS,0.01,0.6939,HIGH_TURNOVER,PASS,0.7,0.6939,CONCENTRATED_WEIGHT,FAIL,2017-07-25,0.1,0.498818,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.14,-0.16,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.43,-0.1,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0877,-0.0158,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.03,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
