id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-date,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-6-message,is-checks-11-value,is-checks-11-limit,is-checks-12-competitions-0-id,is-checks-12-competitions-0-name,is-checks-13-effective,is-checks-13-multiplier,is-checks-13-pyramids-0-name,is-checks-13-pyramids-0-multiplier,is-checks-14-result,is-checks-14-name,is-checks-14-themes-0-id,is-checks-14-themes-0-multiplier,is-checks-14-themes-0-name,is-checks-14-themes-1-id,is-checks-14-themes-1-multiplier,is-checks-14-themes-1-name
e7ex5Exd,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(less(ts_arg_min(snt_social_volume, 30), 5), greater(ts_returns(snt_social_value, 5), 0))",,5,2026-01-21T22:51:46-05:00,,2026-01-21T22:51:47-05:00,,False,False,,,ace_tag,llm_test,confidence_0.57,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-2082308,20000000,116,2142,0.8125,-0.0209,0.2351,-5.1e-05,-0.49,-0.08,2014-01-01,-1288378.0,20000000.0,853.0,1888.0,0.3486,-0.0129,0.3348,-7.4e-05,-0.04,-0.22,-1085355.0,20000000.0,116.0,2142.0,0.8125,-0.0109,0.1619,-2.7e-05,-0.03,-0.29,LOW_SHARPE,FAIL,1.58,-0.49,LOW_FITNESS,FAIL,1.0,-0.08,LOW_TURNOVER,PASS,0.01,0.8125,HIGH_TURNOVER,FAIL,0.7,0.8125,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.21,-0.32,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.36,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
qMe6xxlO,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(ts_returns(snt_social_value,5))","Cross-sectional rank of 5-day sentiment returns to capture leaders/laggers: quantile(ts_returns(snt_social_value,5)). SUGGESTION1 used value; confidence 0.66.",2,2026-01-21T21:57:51-05:00,,2026-01-21T21:57:55-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-49363,20000000,1360,1361,0.7935,-0.0005,0.0464,-1e-06,-0.03,-0.0,2014-01-01,-391541.0,20000000.0,1492.0,1247.0,0.5182,-0.0039,0.1399,-1.5e-05,-0.01,-0.14,-20202.0,20000000.0,1360.0,1361.0,0.7935,-0.0002,0.0462,-1e-06,-0.0,-0.01,LOW_SHARPE,FAIL,1.58,-0.03,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.7935,HIGH_TURNOVER,FAIL,0.7,0.7935,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.01,-0.26,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.27,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
rKQPR8o8,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(greater(ts_zscore(snt_social_value, 5), 2.0), less(ts_returns(snt_social_volume, 3), -0.2))",,5,2026-01-21T22:51:45-05:00,,2026-01-21T22:51:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.55,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,2014-01-01,,,,,,,,,,,,,,,,,,,,,LOW_SHARPE,FAIL,1.58,0.0,LOW_FITNESS,ERROR,1.0,,LOW_TURNOVER,FAIL,0.01,0.0,HIGH_TURNOVER,PASS,0.7,0.0,CONCENTRATED_WEIGHT,FAIL,,,,LOW_SUB_UNIVERSE_SHARPE,ERROR,,,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,IS_LADDER_SHARPE,PENDING,,,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
xAXd16ap,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(quantile(snt_social_value), quantile(snt_social_volume))","Subtract percentile-ranked volume from percentile-ranked value to get contrast: subtract(quantile(snt_social_value), quantile(snt_social_volume)). SUGGESTION1 used. Confidence 0.64.",3,2026-01-21T22:22:16-05:00,,2026-01-21T22:22:20-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-658821,20000000,1798,1325,0.3362,-0.0066,0.1569,-3.9e-05,-0.18,-0.03,2014-01-01,-1422237.0,20000000.0,1665.0,1464.0,0.277,-0.0143,0.2029,-0.000103,-0.09,-0.39,941992.0,20000000.0,1798.0,1325.0,0.3362,0.0094,0.0587,5.6e-05,0.08,0.48,LOW_SHARPE,FAIL,1.58,-0.18,LOW_FITNESS,FAIL,1.0,-0.03,LOW_TURNOVER,PASS,0.01,0.3362,HIGH_TURNOVER,PASS,0.7,0.3362,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.08,-0.3,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.91,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
88geRXOv,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_delta(ts_delta(snt_social_value, 1), 1), add(ts_std_dev(snt_social_volume, 10), 0.1))",,5,2026-01-21T22:51:43-05:00,,2026-01-21T22:51:44-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1307303,20000000,1564,1558,1.6688,-0.0131,0.1901,-1.6e-05,-0.53,-0.05,2014-01-01,-756921.0,20000000.0,1576.0,1553.0,1.3525,-0.0076,0.1316,-1.1e-05,-0.02,-0.3,-1380788.0,20000000.0,1564.0,1558.0,1.6688,-0.0138,0.1744,-1.7e-05,-0.05,-0.6,LOW_SHARPE,FAIL,1.58,-0.53,LOW_FITNESS,FAIL,1.0,-0.05,LOW_TURNOVER,PASS,0.01,1.6688,HIGH_TURNOVER,FAIL,0.7,1.6688,CONCENTRATED_WEIGHT,FAIL,2023-10-17,0.1,0.187313,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.23,-0.26,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.19,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
O0KxN3Md,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(quantile(snt_social_value), quantile(snt_social_volume))","Multiply high quantile indicators: multiply(quantile(snt_social_value), quantile(snt_social_volume)). SUGGESTION1 used both fields. Confidence 0.74.",3,2026-01-21T22:03:55-05:00,,2026-01-21T22:03:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-2497701,20000000,1261,1861,0.459,-0.025,0.2496,-0.000109,-0.55,-0.13,2014-01-01,-2646879.0,20000000.0,1303.0,1826.0,0.3718,-0.0265,0.2662,-0.000143,-0.16,-0.61,-1170470.0,20000000.0,1261.0,1861.0,0.459,-0.0117,0.1387,-5.1e-05,-0.07,-0.44,LOW_SHARPE,FAIL,1.58,-0.55,LOW_FITNESS,FAIL,1.0,-0.13,LOW_TURNOVER,PASS,0.01,0.459,HIGH_TURNOVER,PASS,0.7,0.459,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.24,-0.41,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.36,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR01Eweo,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(less(ts_std_dev(snt_social_value, 30), ts_std_dev(snt_social_value, 60)), greater(snt_social_value, ts_mean(snt_social_value, 20)))",,6,2026-01-21T22:53:11-05:00,,2026-01-21T22:53:11-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,888950,20000000,807,2291,0.2895,0.0089,0.0467,6.2e-05,0.43,0.08,2014-01-01,1450538.0,20000000.0,1092.0,2037.0,0.2172,0.0145,0.0496,0.000134,0.16,0.62,-277236.0,20000000.0,807.0,2291.0,0.2895,-0.0028,0.072,-1.9e-05,-0.02,-0.18,LOW_SHARPE,FAIL,1.58,0.43,LOW_FITNESS,FAIL,1.0,0.08,LOW_TURNOVER,PASS,0.01,0.2895,HIGH_TURNOVER,PASS,0.7,0.2895,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.19,0.07,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.63,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
qMe6LRgV,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_covariance(ts_returns(snt_social_value, 10), ts_returns(snt_social_volume, 10), 10)",,3,2026-01-21T22:54:19-05:00,,2026-01-21T22:54:19-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-15099567,20000000,1361,1374,0.4375,-0.1513,1.5233,-0.000692,-0.83,-0.49,2014-01-01,-2010001.0,20000000.0,1359.0,1384.0,0.3315,-0.0201,0.2691,-0.000122,-0.07,-0.28,-15314947.0,20000000.0,1361.0,1374.0,0.4375,-0.1535,1.5371,-0.000702,-0.57,-0.96,LOW_SHARPE,FAIL,1.58,-0.83,LOW_FITNESS,FAIL,1.0,-0.49,LOW_TURNOVER,PASS,0.01,0.4375,HIGH_TURNOVER,PASS,0.7,0.4375,CONCENTRATED_WEIGHT,FAIL,2022-03-28,0.1,0.498821,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.36,-0.76,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.86,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
0mnMYVrK,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"if_else(and(greater(ts_zscore(snt_social_volume, 5), 2.0), greater(ts_zscore(snt_social_value, 5), 2.0)), -1, 0)",,6,2026-01-21T22:53:58-05:00,,2026-01-21T22:53:59-05:00,,False,False,,,ace_tag,llm_test,confidence_0.54,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,2014-01-01,,,,,,,,,,,,,,,,,,,,,LOW_SHARPE,FAIL,1.58,0.0,LOW_FITNESS,ERROR,1.0,,LOW_TURNOVER,FAIL,0.01,0.0,HIGH_TURNOVER,PASS,0.7,0.0,CONCENTRATED_WEIGHT,FAIL,,,,LOW_SUB_UNIVERSE_SHARPE,ERROR,,,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,IS_LADDER_SHARPE,PENDING,,,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5oe6PQL,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_decay_linear(ts_returns(snt_social_value, 10), 5)",,2,2026-01-21T22:53:10-05:00,,2026-01-21T22:53:11-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-3172153,20000000,1356,1362,0.6094,-0.0318,0.6867,-0.000104,-0.33,-0.08,2014-01-01,-1186296.0,20000000.0,1374.0,1356.0,0.4858,-0.0119,0.1948,-4.9e-05,-0.03,-0.22,-2333304.0,20000000.0,1356.0,1362.0,0.6094,-0.0234,0.6009,-7.7e-05,-0.05,-0.26,LOW_SHARPE,FAIL,1.58,-0.33,LOW_FITNESS,FAIL,1.0,-0.08,LOW_TURNOVER,PASS,0.01,0.6094,HIGH_TURNOVER,PASS,0.7,0.6094,CONCENTRATED_WEIGHT,FAIL,2022-03-17,0.1,0.499825,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.14,-0.52,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.66,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpXEQkG2,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(greater(ts_max_diff(snt_social_value, 10), 0), less_equal(ts_zscore(snt_social_volume, 5), 1.5))",,5,2026-01-21T22:53:13-05:00,,2026-01-21T22:53:13-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,2014-01-01,,,,,,,,,,,,,,,,,,,,,LOW_SHARPE,FAIL,1.58,0.0,LOW_FITNESS,ERROR,1.0,,LOW_TURNOVER,FAIL,0.01,0.0,HIGH_TURNOVER,PASS,0.7,0.0,CONCENTRATED_WEIGHT,FAIL,,,,LOW_SUB_UNIVERSE_SHARPE,ERROR,,,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,IS_LADDER_SHARPE,PENDING,,,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5eRakbX,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(ts_ir(ts_returns(ts_delay(snt_social_value, 1), 10), 10), ts_ir(ts_returns(snt_social_volume, 10), 10))",,6,2026-01-21T22:56:04-05:00,,2026-01-21T22:56:05-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1474106,20000000,1353,1375,0.5982,0.0148,0.0847,4.9e-05,0.43,0.07,2014-01-01,600302.0,20000000.0,1298.0,1440.0,0.3749,0.006,0.0794,3.2e-05,0.03,0.22,2514367.0,20000000.0,1353.0,1375.0,0.5982,0.0252,0.0737,8.4e-05,0.17,0.83,LOW_SHARPE,FAIL,1.58,0.43,LOW_FITNESS,FAIL,1.0,0.07,LOW_TURNOVER,PASS,0.01,0.5982,HIGH_TURNOVER,PASS,0.7,0.5982,CONCENTRATED_WEIGHT,FAIL,2015-05-15,0.1,0.499027,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.19,-0.12,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.4,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y6zWe9M,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"if_else(greater(ts_mean(snt_social_value, 5), ts_mean(snt_social_value, 30)), 1, -1)",,4,2026-01-21T22:56:17-05:00,,2026-01-21T22:56:18-05:00,,False,False,,,ace_tag,llm_test,confidence_0.65,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,953792,20000000,1355,1760,0.1975,0.0096,0.0405,9.7e-05,0.43,0.09,2014-01-01,1678955.0,20000000.0,1442.0,1687.0,0.1794,0.0168,0.0413,0.000188,0.2,0.65,-295018.0,20000000.0,1355.0,1760.0,0.1975,-0.003,0.0765,-3e-05,-0.03,-0.21,LOW_SHARPE,FAIL,1.58,0.43,LOW_FITNESS,FAIL,1.0,0.09,LOW_TURNOVER,PASS,0.01,0.1975,HIGH_TURNOVER,PASS,0.7,0.1975,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.19,0.03,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.18,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpXEoqnv,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(greater(ts_zscore(snt_social_volume, 3), 2.0), greater(ts_delta(snt_social_value, 1), ts_delta(snt_social_value, 3)))",,6,2026-01-21T22:56:24-05:00,,2026-01-21T22:56:25-05:00,,False,False,,,ace_tag,llm_test,confidence_0.57,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,2014-01-01,,,,,,,,,,,,,,,,,,,,,LOW_SHARPE,FAIL,1.58,0.0,LOW_FITNESS,ERROR,1.0,,LOW_TURNOVER,FAIL,0.01,0.0,HIGH_TURNOVER,PASS,0.7,0.0,CONCENTRATED_WEIGHT,FAIL,,,,LOW_SUB_UNIVERSE_SHARPE,ERROR,,,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,IS_LADDER_SHARPE,PENDING,,,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
npw8apjw,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"and(not_equal(sign(snt_social_value), sign(ts_delay(snt_social_value, 1))), less(ts_zscore(snt_social_volume, 5), 2.0))",,7,2026-01-21T22:55:47-05:00,,2026-01-21T22:55:48-05:00,,False,False,,,ace_tag,llm_test,confidence_0.56,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,6116,20000000,307,2323,1.162,0.0001,0.0997,0.0,0.0,0.0,2014-01-01,-1449598.0,20000000.0,681.0,2074.0,0.4378,-0.0145,0.3137,-6.6e-05,-0.05,-0.26,96042.0,20000000.0,307.0,2323.0,1.162,0.001,0.0877,2e-06,0.0,0.04,LOW_SHARPE,FAIL,1.58,0.0,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.162,HIGH_TURNOVER,FAIL,0.7,1.162,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.0,-0.39,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.8,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
